(1.9805735517643273, 1.9654110290325542, 1.524945806007517E-4)
(2.0324104687818867, 1.8581925958182153, 0.005190649855510254)
(1.0496899229952152, 0.23536544581752575, 1.5560538588271697)
(3.622438077188675E-4, 2.051902906208708, 2.028800190141759)
(0.0021503438779515173, 2.007348173698794, 2.0699150141654945)
(0.5675127675371967, 0.8034214584277286, 0.6505571926892135)
(0.7497903235513026, 0.368904346224318, 1.7526618426966916)
(0.6537463335483957, 1.123748546670161, 0.48115143208299904)
(0.6486333418965371, 1.0584654267775684, 0.5131019724913244)
(1.1913272052223969, 1.507422014324273, 0.13255520286305955)
(0.15089170589659423, 1.5224661885457715, 1.0627079100127022)
(0.5921368164917415, 0.7135619699619921, 0.7048321866014161)
(0.46722871237840374, 0.57328977630398, 1.6065276915360251)
(1.5044692864488165, 1.680545939786474, 0.043897662052543696)
(1.6731353484907647, 1.766197210473191, 0.021181436045798908)
(0.9093254648853929, 0.29412046138296366, 1.3287237943610881)
(0.3946956065491035, 1.2142467123462053, 0.7852795243157735)
(0.03715464970889731, 1.7429335531635568, 1.7159201895941125)
(0.4408249027308293, 0.6471712363422593, 1.6719067849434082)
(0.3196740171480716, 1.2809581224409858, 0.9064378859216231)
