(1.682984095529821, 1.8294518974852738, 0.01457330196034634)
(0.004355495998616236, 2.174243861342356, 2.023075515532203)
(8.71966942004794E-4, 2.068258299691241, 2.0302062268126706)
(1.0023033946005457, 0.6115112930224231, 2.129808969375679)
(0.5383852628538935, 0.7762301254826164, 2.237770138474213)
(1.4351172293046144, 1.4754209249143002, 0.06459068419857955)
(0.5792383063065308, 1.1146300565791776, 0.6034283722927558)
(0.09826235924092419, 1.2783812101136567, 1.617230823608259)
(0.3806320868825462, 0.9595027159866784, 2.08682372231892)
(0.6724377269273312, 1.250036087539588, 0.4274850092300091)
(0.44494914925076395, 0.794247990557249, 2.1508682566708845)
(1.1660462765062516, 1.7788981004032833, 0.11764993451018914)
(0.055423739803744335, 1.9822926793845643, 1.446864562427664)
(0.19507993419178773, 1.22889586306154, 1.171005262077757)
(0.014347432864116692, 2.173829565490757, 1.8783401016145387)
(0.28293666320457833, 1.035056314518696, 1.952801236479838)
(0.23134204102420086, 1.1150869600212119, 1.2309986786542115)
(0.04774791465967993, 1.8795493366289935, 1.4492333634075794)
(1.1370735352041337, 1.74109515867443, 0.1262373493169275)
(0.9138258664618466, 1.3866148218588743, 0.23007171980993024)
