(1.2496655499218539, 2.3314694160845066, 0.2980609673272955)
(0.9735040031110077, 2.5814315480053027, 0.4514153263233764)
(0.006620819694568225, 2.210981288013654, 2.1680292973390713)
(0.8276431398114513, 1.3252691011143463, 2.8509725604969813)
(0.8795736342664152, 2.494003385478408, 0.5180470750075954)
(0.019292504214170447, 2.113600545710402, 1.755746002613408)
(0.081686217326738, 1.7277790799261954, 2.315712164068931)
(0.16065711468865473, 1.7531336746715869, 1.1362437133984216)
(0.27167321612845424, 1.5354671432647147, 0.8975115162649194)
(0.5717527226702368, 2.1198582362150615, 0.5354973488806518)
(0.3411530969064331, 1.3794034582886354, 0.7828204584452716)
(0.20860467393586912, 1.7227200219028926, 1.0274090257420303)
(1.2453227602234649, 2.2713147904293045, 0.2988583900705528)
(0.5368106380877168, 2.0970720708630677, 0.5639414065155346)
(1.0884893601833274, 1.898120674329291, 0.3523987493881446)
(0.09876983785326687, 1.795289728938897, 2.0657393587790107)
(0.44707541725851807, 2.121112862078676, 0.7074156514190106)
(0.29653682548989685, 1.473506577412329, 0.8370474606854396)
(0.1270009183773734, 1.4310385535767352, 2.2120649542694957)
(0.5125071515466857, 2.1723924299555333, 0.6570278312963989)
