(3.3681284740263524, 3.0461906211878658, 7.901591909920166)
(4.316561544698711, 8.764528845084964, 2.966477337443727)
(4.112939215851142, 4.272421358869153, 9.844326541502173)
(6.087559493657185, 11.133703398780764, 4.218157635155351)
(6.237871016079266, 10.814828867142538, 3.9809308020883827)
(4.326122036151862, 5.965221095351404, 11.075265357242303)
(4.310183379816234, 5.891711132117646, 11.108135360889873)
(6.664537118127961, 11.169630545382496, 4.264711986215291)
(5.329503623808596, 6.428130560114305, 12.441243467228857)
(6.975222106654094, 12.175779717926618, 4.807274028730431)
(7.114018221259652, 11.862326841480293, 4.6302975165283975)
(7.432641415941378, 11.551513316132933, 4.469275387079189)
(7.180378450511594, 7.487908928170835, 14.670772053710692)
(6.156322010047308, 7.8005822498732815, 13.775693902952932)
(7.655706033855919, 11.712699378766315, 4.6089225009736)
(6.937937684143902, 8.243335635252237, 14.854790275723662)
(9.27301148983878, 7.991495562162849, 16.492520381509056)
(6.406425369885062, 8.246860354368371, 14.2481983030905)
(8.136116441878412, 12.055810546465283, 4.919636738898527)
(9.289102808345081, 13.358325807714017, 5.577033781541817)
